,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
105,26250,47.75,0.43,18.0,0.0,13.0,0.71,standing
106,26500,48.0,0.0,17.75,0.43,12.5,0.87,standing
107,26750,48.0,0.0,16.0,0.82,8.33,1.7,standing
108,27000,48.0,0.0,16.75,1.09,12.0,2.45,standing
109,27250,48.0,0.0,18.5,0.5,13.5,1.5,standing
110,27500,48.0,0.0,17.5,0.5,16.75,1.09,standing
111,27750,48.0,0.0,18.25,0.43,17.67,0.47,standing
112,28000,48.0,0.0,19.0,1.22,15.5,2.6,standing
113,28250,47.67,0.47,18.0,0.0,11.75,1.09,standing
114,28500,47.6,0.49,18.4,0.49,13.25,1.64,standing
115,28750,47.33,0.47,20.0,0.0,11.75,0.43,standing
116,29000,47.5,0.5,19.25,0.43,11.33,0.47,standing
117,29250,47.5,0.5,18.25,0.43,11.5,0.5,standing
118,29500,47.5,0.5,18.25,0.43,10.33,0.94,standing
119,29750,47.5,0.5,18.0,0.0,9.67,0.47,standing
120,30000,47.5,0.5,18.0,0.0,8.5,0.87,standing
121,30250,47.5,0.5,18.0,0.0,7.5,1.12,standing
122,30500,47.25,0.43,18.0,0.0,9.25,0.83,standing
123,30750,47.25,0.43,18.0,0.0,10.33,1.25,standing
124,31000,47.5,0.5,18.0,0.0,12.0,0.0,standing
125,31250,47.5,0.5,18.0,0.0,12.0,0.0,standing
126,31500,47.5,0.5,18.0,0.0,12.0,0.0,standing
127,31750,47.5,0.5,18.0,0.0,9.67,1.25,standing
128,32000,47.5,0.5,18.0,0.0,10.25,0.43,standing
129,32250,47.5,0.5,17.25,0.83,10.5,0.5,standing
130,32500,47.5,0.5,17.0,0.71,13.25,1.09,standing
131,32750,47.5,0.5,18.0,0.0,11.25,1.48,standing
132,33000,47.67,0.47,17.0,0.71,13.33,1.25,standing
133,33250,47.5,0.5,18.5,0.87,13.0,1.22,standing
134,33500,47.33,0.47,17.33,0.47,15.25,2.49,standing
135,33750,47.5,0.5,17.5,1.5,14.5,2.29,standing
136,34000,47.5,0.5,18.75,0.83,13.75,2.28,standing
137,34250,47.5,0.5,19.0,1.58,15.75,1.3,standing
138,34500,47.75,0.43,18.25,0.43,15.0,1.87,standing
139,34750,47.5,0.5,15.5,2.29,16.0,1.0,standing
140,35000,47.5,0.5,15.0,2.12,12.5,2.5,standing
141,35250,47.5,0.5,17.75,1.09,12.75,1.79,standing
142,35500,47.5,0.5,14.67,1.25,14.67,1.25,standing
143,35750,47.5,0.5,17.75,1.64,15.25,1.3,standing
144,36000,47.67,0.47,18.0,0.71,12.0,0.0,standing
145,36250,47.5,0.5,18.25,0.43,10.5,1.5,standing
146,36500,47.5,0.5,16.0,1.0,11.0,1.41,standing
147,36750,47.25,0.43,16.25,0.83,8.67,4.03,standing
148,37000,47.5,0.5,16.5,1.5,11.0,0.0,standing
149,37250,47.5,0.5,17.25,1.3,8.67,1.25,standing
150,37500,47.5,0.5,16.5,1.12,7.5,2.06,standing
151,37750,47.25,0.43,17.75,0.43,8.0,1.87,standing
152,38000,47.33,0.47,17.0,0.82,5.25,2.38,standing
153,38250,47.5,0.5,17.0,1.22,3.5,2.6,standing
154,38500,47.25,0.43,15.75,0.83,7.0,3.46,standing
155,38750,47.5,0.5,16.25,0.83,10.25,2.28,standing
156,39000,47.5,0.5,18.0,0.0,9.75,1.92,standing
157,39250,47.5,0.5,18.0,0.0,10.0,0.82,standing
158,39500,47.67,0.47,18.25,0.43,9.0,0.0,standing
159,39750,47.5,0.5,18.0,0.0,12.75,0.83,standing
160,40000,47.33,0.47,18.0,0.0,12.67,0.94,standing
161,40250,47.5,0.5,18.0,0.0,11.75,0.43,standing
162,40500,47.5,0.5,17.75,0.43,12.0,0.0,standing
163,40750,47.5,0.5,18.0,0.0,13.25,1.3,standing
164,41000,47.5,0.5,18.25,0.43,13.5,1.12,standing
165,41250,47.5,0.5,18.0,0.0,15.0,0.0,standing
166,41500,47.5,0.5,18.0,0.0,15.25,0.83,standing
167,41750,47.5,0.5,18.0,0.0,15.0,0.0,standing
168,42000,47.5,0.5,18.0,0.0,13.75,0.83,standing
169,42250,47.5,0.5,17.0,0.82,12.0,0.0,standing
170,42500,47.5,0.5,17.0,0.0,11.75,0.43,standing
171,42750,47.5,0.5,17.25,0.83,10.33,0.94,standing
172,43000,47.67,0.47,18.0,0.0,10.33,1.25,standing
173,43250,47.5,0.5,18.0,0.0,12.0,0.71,standing
174,43500,47.33,0.47,18.0,0.0,13.5,1.12,standing
175,43750,47.5,0.5,18.0,0.0,15.25,0.43,standing
176,44000,47.5,0.5,18.0,0.0,14.75,0.83,standing
177,44250,47.5,0.5,18.0,0.0,14.0,1.0,standing
178,44500,47.75,0.43,19.0,0.71,13.25,0.83,standing
179,44750,47.5,0.5,20.0,0.0,14.0,1.0,standing
180,45000,47.5,0.5,19.33,0.47,14.33,0.47,standing
181,45250,47.5,0.5,19.0,0.0,15.0,0.71,standing
182,45500,47.67,0.47,18.75,0.43,14.67,0.47,standing
183,45750,47.75,0.43,18.5,0.5,14.0,0.82,standing
184,46000,47.33,0.47,18.33,0.47,15.25,1.09,standing
185,46250,47.5,0.5,18.5,0.5,14.5,0.5,standing
186,46500,47.5,0.5,18.25,0.43,14.75,0.43,standing
187,46750,47.5,0.5,18.0,0.0,14.0,1.22,standing
188,47000,47.5,0.5,18.0,0.0,13.67,0.94,standing
189,47250,47.5,0.5,18.0,0.0,12.75,0.83,standing
190,47500,47.67,0.47,18.0,0.0,12.67,0.94,standing
191,47750,47.5,0.5,17.5,0.5,11.75,0.43,standing
192,48000,47.25,0.43,18.0,0.0,11.5,0.5,standing
193,48250,47.25,0.43,17.5,0.5,11.5,1.12,standing
194,48500,47.0,0.82,16.67,0.47,9.75,0.83,standing
195,48750,47.5,0.5,16.25,1.09,9.0,0.71,standing
196,49000,47.5,0.5,17.0,0.71,10.33,1.7,standing
197,49250,47.5,0.5,17.75,0.43,11.5,0.5,standing
198,49500,47.5,0.5,18.0,0.0,11.67,0.47,standing
199,49750,47.5,0.5,18.0,0.0,12.5,0.5,standing
200,50000,47.67,0.47,18.0,0.0,12.33,0.47,standing
201,50250,47.5,0.5,18.25,0.43,12.5,0.5,standing
202,50500,47.33,0.47,18.33,0.47,13.25,1.3,standing
203,50750,47.75,0.43,18.5,0.87,12.33,0.47,standing
204,51000,47.75,0.43,18.25,0.43,10.25,1.09,standing
205,51250,47.5,0.5,18.0,0.0,9.25,0.83,standing
206,51500,47.25,0.83,18.0,0.0,9.25,0.43,standing
207,51750,46.5,0.5,18.0,0.0,9.25,1.09,standing
208,52000,46.5,0.5,18.0,0.0,10.75,0.83,standing
209,52250,46.75,0.43,18.0,0.0,12.0,0.0,standing
210,52500,47.25,0.43,18.0,0.0,10.75,1.3,standing
211,52750,47.5,0.5,18.0,0.0,9.0,0.0,standing
212,53000,47.5,0.5,18.0,0.0,11.0,0.71,standing
213,53250,47.5,0.5,18.5,0.5,12.0,0.0,standing
214,53500,47.67,0.47,18.75,0.43,12.33,0.47,standing
215,53750,47.5,0.5,19.0,0.0,11.75,0.43,standing
216,54000,47.5,0.5,18.33,0.47,12.0,0.0,standing
217,54250,47.6,0.49,18.0,0.0,12.25,0.43,standing
218,54500,47.5,0.5,18.0,0.0,13.0,1.22,standing
219,54750,47.5,0.5,18.0,0.0,15.25,1.48,standing
220,55000,47.33,0.47,18.33,0.47,16.75,0.83,standing
221,55250,48.0,0.0,18.5,0.5,17.0,0.71,standing
222,55500,48.0,0.0,18.0,0.0,15.75,0.83,standing
223,55750,48.0,0.0,18.0,0.0,16.5,0.5,standing
224,56000,48.0,0.0,18.0,0.0,16.75,0.83,standing
225,56250,47.75,0.43,18.0,0.0,15.75,1.3,standing
226,56500,48.0,0.0,18.25,0.43,11.25,0.83,standing
227,56750,47.75,0.43,18.0,0.0,9.0,0.0,standing
228,57000,47.5,0.5,18.6,0.49,12.5,0.87,standing
229,57250,47.75,0.43,18.0,0.0,13.67,1.25,standing
230,57500,48.0,0.0,18.0,0.0,14.5,0.5,standing
231,57750,48.0,0.0,18.0,0.0,14.75,0.43,standing
232,58000,47.75,0.43,18.0,0.0,14.5,0.87,standing
233,58250,48.0,0.0,18.0,0.0,14.0,1.0,standing
234,58500,48.0,0.0,18.0,0.0,15.5,0.5,standing
235,58750,48.0,0.0,18.0,0.0,15.0,0.0,standing
236,59000,47.75,0.43,18.0,0.0,14.5,0.5,standing
237,59250,47.75,0.43,18.0,0.0,15.5,0.5,standing
238,59500,48.0,0.0,18.0,0.0,14.67,0.47,standing
239,59750,47.75,0.43,18.0,0.0,15.0,0.0,standing
240,60000,48.0,0.0,18.0,0.0,15.5,0.5,standing
241,60250,48.0,0.0,18.0,0.0,16.33,0.94,standing
242,60500,48.0,0.0,18.0,0.0,16.0,1.0,standing
243,60750,48.0,0.0,18.0,0.0,16.25,0.83,standing
244,61000,48.0,0.0,18.0,0.0,16.25,0.43,standing
245,61250,48.0,0.0,18.0,0.0,16.25,0.83,standing
246,61500,48.0,0.0,18.0,0.0,16.25,0.83,standing
247,61750,48.0,0.0,18.0,0.0,16.5,0.5,standing
248,62000,48.0,0.0,18.0,0.0,16.0,1.0,standing
249,62250,48.0,0.0,18.0,0.0,15.5,0.5,standing
250,62500,48.0,0.0,18.5,0.5,16.25,0.83,standing
251,62750,48.0,0.0,18.0,0.0,16.33,0.47,standing
252,63000,48.0,0.0,18.25,0.43,16.75,0.83,standing
253,63250,48.0,0.0,18.25,0.43,16.75,0.83,standing
254,63500,48.0,0.0,18.25,0.43,16.25,0.83,standing
255,63750,48.0,0.0,18.0,0.0,15.67,0.47,standing
256,64000,48.0,0.0,18.0,0.0,15.75,0.83,standing
257,64250,48.0,0.0,18.67,0.47,15.75,0.83,standing
258,64500,47.75,0.43,18.0,0.0,15.25,0.43,standing
259,64750,47.5,0.5,18.0,0.0,14.25,0.83,standing
260,65000,47.5,0.5,18.0,0.0,13.25,1.3,standing
261,65250,47.5,0.5,17.0,0.0,13.25,1.3,standing
262,65500,47.5,0.5,17.25,0.43,13.75,1.3,standing
263,65750,47.5,0.5,17.5,0.5,15.0,0.71,standing
264,66000,47.5,0.5,16.67,0.94,15.67,0.94,standing
265,66250,47.5,0.5,17.25,0.43,17.0,0.71,standing
266,66500,47.75,0.43,17.25,0.43,17.25,0.83,standing
267,66750,48.0,0.0,18.0,0.0,16.67,0.47,standing
268,67000,47.5,0.5,17.25,0.43,15.75,0.43,standing
269,67250,47.75,0.43,18.0,0.0,15.5,0.5,standing
270,67500,47.6,0.49,18.0,0.0,15.6,0.8,standing
271,67750,48.0,0.0,17.25,0.43,17.0,1.41,standing
272,68000,47.33,0.47,17.5,0.5,16.33,0.47,standing
273,68250,47.8,0.4,17.8,0.4,17.0,1.0,standing
274,68500,47.67,0.47,18.0,0.0,16.75,0.83,standing
275,68750,48.0,0.0,17.75,0.43,17.0,0.71,standing
276,69000,48.0,0.0,18.0,0.0,16.75,0.83,standing
277,69250,48.0,0.0,18.0,0.0,16.5,0.5,standing
278,69500,48.0,0.0,17.5,0.5,16.5,0.5,standing
279,69750,48.0,0.0,18.0,0.0,16.75,0.83,standing
280,70000,48.0,0.0,17.25,0.43,16.75,0.83,standing
281,70250,48.0,0.0,17.75,0.43,17.25,0.83,standing
282,70500,47.75,0.43,18.0,0.0,17.33,0.47,standing
283,70750,47.75,0.43,18.0,0.0,17.33,0.47,standing
284,71000,48.0,0.0,17.75,0.43,17.0,0.82,standing
285,71250,48.0,0.0,18.0,0.0,17.25,0.83,standing
286,71500,48.0,0.0,18.0,0.0,16.0,1.0,standing
287,71750,48.0,0.0,18.0,0.0,15.75,0.83,standing
288,72000,48.0,0.0,18.0,0.0,15.5,0.5,standing
289,72250,48.0,0.0,18.0,0.0,16.75,0.83,standing
290,72500,48.0,0.0,18.0,0.0,17.0,0.71,standing
291,72750,48.0,0.0,17.67,0.47,16.33,0.47,standing
292,73000,48.0,0.0,18.0,0.0,16.25,0.83,standing
293,73250,48.0,0.0,18.0,0.0,17.67,0.47,standing
294,73500,48.0,0.0,17.25,0.43,17.5,0.5,standing
295,73750,48.0,0.0,18.0,0.0,17.5,0.5,standing
296,74000,48.0,0.0,18.0,0.0,17.0,0.0,standing
297,74250,48.0,0.0,18.0,0.0,17.0,1.0,standing
298,74500,47.75,0.43,17.5,0.5,17.75,0.43,standing
299,74750,48.0,0.0,17.5,0.5,17.25,0.43,standing
300,75000,47.75,0.43,16.75,0.83,17.25,0.83,standing
301,75250,48.0,0.0,15.5,0.87,15.5,1.12,standing
302,75500,47.5,0.5,16.5,0.5,12.75,0.83,standing
303,75750,47.5,0.5,18.0,0.0,12.0,0.0,standing
304,76000,47.5,0.5,16.75,0.43,8.75,2.17,standing
305,76250,47.5,0.5,16.0,0.0,4.75,1.79,standing
306,76500,47.67,0.47,15.75,0.43,8.0,0.0,standing
307,76750,47.5,0.5,16.25,0.43,10.75,1.09,standing
308,77000,47.5,0.5,16.25,0.43,12.75,0.83,standing
309,77250,47.67,0.47,17.0,0.0,12.33,0.47,standing
310,77500,47.5,0.5,17.75,0.43,11.25,0.83,standing
311,77750,47.5,0.5,18.0,0.0,10.75,1.79,standing
312,78000,47.5,0.5,18.0,0.0,12.0,0.0,standing
313,78250,47.5,0.5,17.5,0.5,12.0,0.0,standing
314,78500,47.5,0.5,17.75,0.43,12.0,0.0,standing
315,78750,47.5,0.5,17.5,0.5,12.75,1.3,standing
316,79000,47.5,0.5,17.0,0.0,13.33,0.47,standing
317,79250,48.0,0.0,17.25,0.43,14.67,0.47,standing
318,79500,47.5,0.5,16.75,0.43,15.5,0.5,standing
319,79750,47.75,0.43,16.25,0.43,16.25,0.83,standing
320,80000,47.33,0.47,16.0,0.0,15.5,0.5,standing
321,80250,47.5,0.5,16.0,0.0,15.75,0.83,standing
322,80500,47.5,0.5,16.5,0.5,15.25,0.43,standing
323,80750,47.5,0.5,16.75,0.43,15.5,0.5,standing
324,81000,47.5,0.5,17.25,0.43,15.75,0.83,standing
325,81250,47.5,0.5,17.0,0.0,16.0,1.22,standing
326,81500,47.5,0.5,17.0,0.71,16.5,1.12,standing
327,81750,47.5,0.5,17.75,0.43,15.75,0.43,standing
328,82000,47.5,0.5,16.75,0.43,15.0,0.0,standing
329,82250,47.75,0.43,16.5,0.5,14.75,0.43,standing
330,82500,47.5,0.5,17.0,0.0,13.75,0.83,standing
331,82750,47.75,0.43,17.0,0.0,12.0,0.0,standing
332,83000,47.5,0.5,16.75,0.83,13.0,1.0,standing
333,83250,47.67,0.47,16.5,0.87,13.67,1.25,standing
334,83500,47.75,0.43,16.25,0.43,15.5,0.5,standing
335,83750,47.33,0.47,17.33,0.47,15.5,0.5,standing
336,84000,47.75,0.43,17.0,0.0,15.0,0.0,standing
337,84250,47.5,0.5,17.25,0.43,14.75,0.43,standing
338,84500,47.5,0.5,15.75,0.43,14.25,0.83,standing
339,84750,47.75,0.43,15.25,0.43,16.0,1.0,standing
340,85000,48.0,0.0,15.0,0.0,17.0,1.0,standing
341,85250,47.75,0.43,15.25,0.43,17.5,0.5,standing
342,85500,47.75,0.43,15.25,0.43,17.0,0.71,standing
343,85750,47.75,0.43,15.75,0.83,16.5,0.5,standing
344,86000,48.0,0.0,15.75,0.43,15.5,0.5,standing
345,86250,48.0,0.0,15.75,0.83,14.0,1.22,standing
346,86500,48.0,0.0,15.5,0.5,13.0,1.22,standing
347,86750,47.75,0.43,15.33,0.47,14.33,1.7,standing
348,87000,47.5,0.5,15.0,0.0,15.33,0.47,standing
349,87250,47.75,0.43,15.0,0.0,16.75,0.83,standing
350,87500,47.5,0.5,15.5,0.87,17.0,1.22,standing
351,87750,47.67,0.47,15.75,0.83,14.33,0.47,standing
352,88000,47.67,0.47,15.0,0.0,10.5,0.5,standing
353,88250,47.2,0.4,14.25,0.83,10.25,1.09,standing
354,88500,47.33,0.47,13.5,0.87,12.33,0.47,standing
355,88750,47.5,0.5,14.25,0.83,14.0,1.22,standing
356,89000,47.5,0.5,15.0,0.0,15.25,0.43,standing
357,89250,48.0,0.0,15.5,0.87,15.5,0.5,standing
358,89500,47.67,0.47,15.33,0.47,15.5,0.5,standing
359,89750,47.5,0.5,15.0,0.0,15.75,0.83,standing
360,90000,47.5,0.5,15.5,0.87,15.5,0.5,standing
361,90250,47.5,0.5,15.5,0.5,15.0,0.0,standing
362,90500,47.75,0.43,16.75,0.83,15.25,0.43,standing
363,90750,47.5,0.5,17.5,0.5,14.75,0.43,standing
364,91000,47.75,0.43,17.75,0.43,15.0,0.0,standing
365,91250,47.5,0.5,17.5,0.5,15.0,0.0,standing
366,91500,47.5,0.5,17.25,0.43,15.25,0.43,standing
367,91750,47.75,0.43,17.0,0.0,15.0,0.0,standing
368,92000,47.5,0.5,17.75,0.43,13.5,1.12,standing
369,92250,47.5,0.5,18.0,0.0,11.33,0.47,standing
370,92500,46.75,0.43,18.0,0.0,4.5,3.2,standing
371,92750,46.25,0.83,16.67,1.25,8.67,4.71,standing
372,93000,45.25,0.43,11.0,1.22,19.0,1.0,standing
373,93250,44.75,0.43,14.5,0.87,19.25,0.43,standing
374,93500,45.0,0.0,14.0,1.22,19.25,0.83,standing
375,93750,45.0,0.0,11.25,0.83,18.0,0.0,standing
376,94000,45.4,0.49,15.25,1.92,12.8,5.46,standing
377,94250,47.0,0.0,14.75,3.27,13.0,1.22,standing
378,94500,47.0,0.0,16.5,1.12,12.0,4.55,standing
379,94750,47.25,0.43,13.0,1.0,19.5,1.12,standing
380,95000,47.5,0.5,13.25,0.83,20.5,0.5,standing
381,95250,47.33,0.47,16.0,1.41,19.25,0.83,standing
382,95500,46.5,0.5,18.0,0.0,14.0,1.63,standing
383,95750,45.5,0.5,15.0,0.0,15.67,0.94,standing
384,96000,44.75,0.43,12.5,2.29,13.75,3.03,standing
385,96250,43.0,1.41,15.25,3.56,16.0,2.0,standing
386,96500,39.75,0.83,20.33,0.47,5.5,0.5,standing
387,96750,39.5,0.5,19.25,0.83,4.5,1.5,standing
388,97000,39.33,0.47,16.25,1.79,7.5,4.5,standing
389,97250,39.25,0.43,11.75,2.05,12.0,0.0,standing
390,97500,41.67,0.47,15.67,2.05,9.5,4.03,standing
391,97750,42.0,0.0,19.25,0.83,17.0,0.82,standing
392,98000,44.75,0.43,16.5,1.5,12.0,2.12,standing
393,98250,45.0,0.0,15.5,0.87,8.5,0.87,standing
394,98500,45.0,0.0,17.5,0.5,12.5,2.5,standing
395,98750,44.5,0.5,15.0,0.0,17.5,1.5,standing
396,99000,44.0,0.82,12.2,0.4,19.2,0.75,standing
397,99250,43.5,0.5,12.25,0.43,18.75,0.43,standing
398,99500,41.5,3.28,12.0,0.0,18.25,0.43,standing
399,99750,42.0,0.0,13.75,0.83,17.75,0.43,standing
400,100000,42.5,0.5,13.0,0.71,12.25,2.59,standing
401,100250,44.0,0.82,7.5,2.69,15.0,2.16,standing
402,100500,43.5,1.5,12.0,6.52,17.5,0.5,standing
403,100750,36.5,0.5,14.5,4.72,17.25,1.48,standing
404,101000,42.0,0.0,9.0,4.24,17.75,1.48,standing
405,101250,44.5,0.87,12.75,2.49,21.25,1.79,standing
406,101500,42.0,2.12,17.25,1.3,20.0,2.55,standing
407,101750,37.0,1.22,16.75,1.3,11.75,3.49,standing
408,102000,33.5,1.5,17.25,0.83,12.0,2.45,standing
409,102250,29.75,4.6,19.75,1.09,17.25,1.3,standing
410,102500,38.5,2.29,20.25,0.83,17.0,2.55,standing
411,102750,44.25,0.83,17.0,1.22,18.0,0.71,standing
412,103000,45.25,0.43,18.0,0.0,11.5,2.29,standing
413,103250,45.5,0.5,16.33,0.47,11.67,1.25,standing
414,103500,45.75,0.83,15.25,0.43,11.5,0.5,standing
415,103750,45.75,0.43,17.0,0.71,9.67,0.94,standing
416,104000,45.67,0.47,18.0,0.0,9.67,1.25,standing
417,104250,45.5,0.5,18.0,0.0,12.0,1.41,standing
418,104500,45.5,0.5,18.0,0.0,13.5,1.12,standing
419,104750,45.5,0.5,18.75,0.83,15.0,0.71,standing
420,105000,45.33,0.47,19.33,0.47,16.25,0.43,standing
421,105250,45.25,0.43,18.5,0.5,16.25,0.43,standing
422,105500,45.0,0.0,18.0,0.0,16.5,0.5,standing
423,105750,45.0,0.0,16.75,1.09,17.5,0.5,standing
424,106000,45.0,0.0,16.67,0.47,17.25,0.83,standing
425,106250,45.0,0.0,17.0,1.22,16.5,0.5,standing
426,106500,45.25,0.43,17.75,0.43,15.75,0.43,standing
427,106750,45.33,0.47,18.25,0.43,15.67,0.47,standing
428,107000,45.25,0.43,18.0,0.0,15.67,0.47,standing
429,107250,45.5,0.5,18.0,0.0,15.25,0.43,standing
430,107500,45.25,0.43,18.0,0.0,14.67,0.47,standing
431,107750,45.0,0.0,18.25,0.43,15.25,0.43,standing
432,108000,45.67,0.47,18.5,0.5,15.33,0.47,standing
433,108250,45.33,0.47,18.0,0.0,14.5,0.5,standing
434,108500,45.5,0.5,18.0,0.0,15.0,0.71,standing
435,108750,45.5,0.5,18.0,0.0,15.75,0.83,standing
436,109000,45.0,0.0,18.0,0.0,16.25,0.43,standing
437,109250,45.5,0.5,18.0,0.0,14.5,1.12,standing
438,109500,45.5,0.5,18.0,0.0,14.5,0.5,standing
439,109750,45.5,0.5,18.25,0.43,14.25,0.83,standing
440,110000,46.0,0.71,18.75,0.83,15.0,0.71,standing
441,110250,46.5,0.5,19.75,0.43,14.75,0.43,standing
442,110500,46.5,0.5,20.25,0.43,15.0,0.0,standing
443,110750,46.5,0.5,19.75,0.43,14.25,0.83,standing
444,111000,46.5,0.5,19.33,0.47,13.33,1.25,standing
445,111250,46.67,0.47,19.0,0.71,13.67,1.25,standing
446,111500,46.5,0.5,19.25,0.43,13.5,1.12,standing
447,111750,46.33,0.47,19.33,0.47,14.25,0.83,standing
448,112000,46.5,0.5,19.75,0.43,15.25,0.43,standing
449,112250,45.75,0.83,19.25,0.43,14.5,0.5,standing
450,112500,46.0,0.71,19.0,0.0,14.5,1.12,standing
451,112750,46.5,0.5,19.25,0.43,15.25,0.43,standing
452,113000,45.75,0.43,19.75,0.43,14.25,0.83,standing
453,113250,45.5,0.5,19.25,0.43,15.25,0.83,standing
454,113500,45.5,0.5,18.5,0.5,16.25,0.83,standing
455,113750,45.5,0.5,18.75,0.43,16.25,0.43,standing
456,114000,45.75,0.43,18.0,0.0,15.0,0.71,standing
457,114250,45.25,0.43,18.5,0.87,14.75,0.83,standing
458,114500,45.5,0.5,18.33,0.47,14.33,0.47,standing
459,114750,46.33,0.47,18.25,0.43,15.33,0.47,standing
460,115000,46.33,0.47,18.75,0.83,13.0,0.82,standing
461,115250,46.5,0.5,19.25,0.83,13.5,1.12,standing
462,115500,46.33,0.47,18.67,0.47,14.75,0.43,standing
463,115750,46.0,1.0,19.25,0.83,12.75,0.43,standing
464,116000,46.0,0.71,19.0,0.71,13.5,1.12,standing
465,116250,46.5,0.5,18.75,0.83,14.0,1.0,standing
466,116500,46.25,0.43,19.0,0.71,14.5,0.87,standing
467,116750,46.25,0.43,18.5,0.5,14.75,0.43,standing
468,117000,46.25,0.83,18.33,0.47,13.67,0.94,standing
469,117250,46.25,0.83,18.25,0.43,14.0,1.0,standing
470,117500,46.33,0.47,18.5,0.87,14.33,0.94,standing
471,117750,46.25,0.83,18.0,0.0,13.75,0.83,standing
472,118000,46.25,0.43,18.0,0.0,13.5,0.5,standing
473,118250,46.0,0.71,18.5,0.5,13.0,0.71,standing
474,118500,45.75,0.43,19.25,0.83,13.0,0.71,standing
475,118750,46.0,0.82,18.0,0.0,13.25,1.09,standing
476,119000,46.5,0.5,18.5,0.5,14.0,0.71,standing
477,119250,46.5,0.5,18.75,0.83,14.0,1.0,standing
478,119500,46.5,0.5,19.0,0.71,14.5,0.5,standing
479,119750,46.25,0.43,18.5,0.5,15.0,0.71,standing
0,0,46.25,0.43,18.25,0.43,14.75,0.43,standing
1,250,46.0,0.71,18.5,0.87,14.25,0.83,standing
2,500,46.25,0.83,18.5,0.87,13.75,0.83,standing
3,750,46.25,0.83,18.67,0.47,14.0,0.82,standing
4,1000,46.0,1.0,18.5,0.5,13.25,0.83,standing
5,1250,46.25,0.43,18.0,0.0,13.8,1.47,standing
6,1500,46.5,0.5,18.75,0.43,15.0,0.71,standing
7,1750,46.5,0.5,18.33,0.47,15.33,0.47,standing
8,2000,46.5,0.5,18.25,0.43,14.25,1.3,standing
9,2250,46.33,0.94,19.25,1.3,13.0,0.82,standing
10,2500,46.25,0.43,19.0,1.22,13.75,1.3,standing
11,2750,45.5,0.5,18.5,0.87,14.0,1.0,standing
12,3000,45.0,0.0,18.0,0.0,14.0,1.0,standing
13,3250,45.5,0.5,18.0,0.0,13.5,1.12,standing
14,3500,45.5,0.5,18.5,0.5,13.25,1.09,standing
15,3750,45.5,0.5,18.75,0.43,14.25,0.83,standing
16,4000,45.5,0.5,18.0,0.0,14.25,0.83,standing
17,4250,45.0,0.0,17.75,0.43,14.5,0.87,standing
18,4500,45.25,0.43,18.33,0.47,14.0,0.82,standing
19,4750,45.25,0.43,18.0,0.0,13.5,0.5,standing
20,5000,45.0,0.0,17.5,0.5,12.67,0.47,standing
21,5250,45.0,0.0,17.25,0.83,13.0,0.71,standing
22,5500,45.0,0.0,17.75,0.43,12.75,0.43,standing
23,5750,45.0,0.0,18.0,0.0,12.75,0.43,standing
24,6000,45.0,0.0,18.25,0.43,13.25,1.3,standing
25,6250,45.0,0.0,18.25,0.43,13.75,0.43,standing
26,6500,45.0,0.0,18.0,0.0,13.5,0.5,standing
27,6750,45.0,0.0,18.25,0.43,14.0,1.0,standing
28,7000,45.0,0.0,18.0,0.0,14.25,0.83,standing
29,7250,45.0,0.0,18.0,0.0,14.0,1.0,standing
30,7500,45.0,0.0,18.33,0.47,14.33,0.94,standing
31,7750,45.0,0.0,18.25,0.43,15.5,0.5,standing
32,8000,45.33,0.47,18.0,0.0,15.33,0.47,standing
33,8250,45.0,0.0,18.33,0.47,15.75,0.83,standing
34,8500,45.0,0.0,18.5,0.5,15.25,0.43,standing
35,8750,45.0,0.0,18.75,0.43,15.0,0.0,standing
36,9000,45.25,0.43,18.75,0.83,14.5,0.5,standing
37,9250,45.5,0.5,19.0,0.71,15.0,0.0,standing
38,9500,45.5,0.5,18.33,0.47,14.0,0.82,standing
39,9750,45.25,0.43,18.5,0.87,14.5,0.5,standing
40,10000,45.25,0.43,17.75,0.43,14.5,0.5,standing
41,10250,45.5,0.5,18.0,0.0,14.5,0.5,standing
42,10500,45.25,0.43,18.33,0.47,14.33,0.47,standing
43,10750,45.0,0.0,18.25,0.43,14.67,0.47,standing
44,11000,45.0,0.0,18.75,0.43,14.5,0.87,standing
45,11250,45.5,0.5,18.33,0.47,14.33,0.47,standing
46,11500,45.33,0.47,17.33,0.47,12.25,0.43,standing
47,11750,45.75,0.43,17.75,0.43,12.0,0.0,standing
48,12000,45.5,0.5,18.25,0.43,12.0,1.87,standing
49,12250,45.33,0.47,18.33,0.47,16.75,1.09,standing
50,12500,45.5,0.5,19.75,1.3,17.0,1.22,standing
51,12750,45.5,0.5,18.25,0.43,16.5,1.12,standing
52,13000,46.0,0.0,19.0,0.0,17.67,0.94,standing
53,13250,46.0,0.0,18.0,0.0,17.25,0.43,standing
54,13500,46.33,0.94,18.5,0.5,18.0,0.0,standing
55,13750,45.8,0.75,19.0,0.71,17.8,0.4,standing
56,14000,46.25,0.43,19.0,0.71,15.75,0.83,standing
57,14250,46.67,0.47,18.5,0.5,14.67,0.47,standing
58,14500,46.67,0.47,18.33,0.47,14.5,0.5,standing
59,14750,46.75,0.43,18.0,0.0,13.25,1.09,standing
60,15000,46.75,0.43,18.0,0.0,12.25,0.43,standing
